_id,add_date,collection_date.has_raw_value,community,depth.has_numeric_value,depth.has_raw_value,depth.has_unit,depth2.has_numeric_value,depth2.has_raw_value,depth2.has_unit,description,ecosystem,ecosystem_category,ecosystem_subtype,ecosystem_type,env_broad_scale.has_raw_value,env_local_scale.has_raw_value,env_medium.has_raw_value,geo_loc_name.has_raw_value,habitat,host_name,id,identifier,lat_lon.has_raw_value,lat_lon.latitude,lat_lon.longitude,location,mod_date,name,ncbi_taxonomy_name,nitrate.has_raw_value,nitrate.has_unit,part_of,salinity.has_raw_value,sample_collection_site,specific_ecosystem,temp.has_numeric_value,temp.has_raw_value,temp.has_unit,type
60e840cde9822b255ad9460b,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291753,BESC-845-CL3_80_19,46.1212 -123.2713,46.1212,-123.2713,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-845-CL3_80_19",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9460c,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291754,BESC-845-Co1_24_3,44.588 -123.194,44.588,-123.194,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-845-Co1_24_3",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9460d,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291755,BESC-845-Co2_60_28,44.5875 -123.1932,44.5875,-123.1932,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-845-Co2_60_28",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9460e,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291756,BESC-845-Co3_28_42,44.5879 -123.1928,44.5879,-123.1928,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-845-Co3_28_42",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9460f,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291757,BESC-847-CL1_28_5,46.1215 -123.2692,46.1215,-123.2692,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-847-CL1_28_5",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94610,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291758,BESC-847-CL2_38_7,46.1214 -123.2696,46.1214,-123.2696,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-847-CL2_38_7",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94611,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291759,BESC-847-CL3_83_27,46.121 -123.2714,46.121,-123.2714,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-847-CL3_83_27",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94612,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291760,BESC-847-Co1_12_9,44.5882 -123.1938,44.5882,-123.1938,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-847-Co1_12_9",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94613,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291761,BESC-847-Co2_69_13,44.5874 -123.1937,44.5874,-123.1937,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-847-Co2_69_13",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94614,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291762,BESC-847-Co3_9_34,44.5882 -123.1931,44.5882,-123.1931,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-847-Co3_9_34",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94615,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291763,BESC-86-CL2_69_17,46.1212 -123.2708,46.1212,-123.2708,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-86-CL2_69_17",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94616,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291764,BESC-866-CL2_50_11,46.1214 -123.2701,46.1214,-123.2701,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-866-CL2_50_11",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94617,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291765,BESC-866-CL3_75_7,46.1215 -123.271,46.1215,-123.271,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-866-CL3_75_7",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94618,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291766,BESC-866-Co1_10_5,44.5882 -123.194,44.5882,-123.194,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-866-Co1_10_5",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94619,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291767,BESC-866-Co2_58_19,44.5875 -123.1935,44.5875,-123.1935,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-866-Co2_58_19",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9461a,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291768,BESC-866-Co3_27_48,44.588 -123.1926,44.588,-123.1926,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-866-Co3_27_48",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9461b,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291769,BESC-904-CL2_57_20,46.1211 -123.2704,46.1211,-123.2704,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-904-CL2_57_20",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9461c,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291770,BESC-904-CL3_91_3,46.1216 -123.2716,46.1216,-123.2716,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-904-CL3_91_3",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9461d,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291771,BESC-904-Co1_5_9,44.5883 -123.1939,44.5883,-123.1939,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-904-Co1_5_9",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9461e,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291772,BESC-904-Co2_51_17,44.5876 -123.1936,44.5876,-123.1936,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-904-Co2_51_17",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9461f,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291773,BESC-904-Co3_16_51,44.5881 -123.1926,44.5881,-123.1926,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-904-Co3_16_51",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94620,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291774,BESC-905-CL1_32_20,46.1211 -123.2694,46.1211,-123.2694,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-905-CL1_32_20",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94621,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291775,BESC-360-Co1_23_6,44.588 -123.1939,44.588,-123.1939,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-360-Co1_23_6",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94622,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291776,GW-11047-CL1_23_5,46.1216 -123.269,46.1216,-123.269,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-11047-CL1_23_5",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94623,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291777,GW-11047-CL2_41_30,46.1209 -123.2697,46.1209,-123.2697,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-11047-CL2_41_30",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94624,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291778,GW-4579-CL1_25_23,46.1211 -123.2691,46.1211,-123.2691,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-4579-CL1_25_23",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94625,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291779,GW-4579-CL2_50_20,46.1212 -123.2701,46.1212,-123.2701,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-4579-CL2_50_20",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94626,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291780,GW-4579-Co1_14_4,44.5881 -123.194,44.5881,-123.194,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-4579-Co1_14_4",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94627,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291781,GW-4579-Co2_44_8,44.5877 -123.1938,44.5877,-123.1938,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-4579-Co2_44_8",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94628,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291782,GW-4579-Co3_14_51,44.5881 -123.1926,44.5881,-123.1926,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-4579-Co3_14_51",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94629,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291783,GW-7986-Co1_37_5,44.5878 -123.1939,44.5878,-123.1939,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-7986-Co1_37_5",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9462a,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291784,GW-7986-Co2_68_28,44.5874 -123.1932,44.5874,-123.1932,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-7986-Co2_68_28",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9462b,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291785,GW-7986-Co3_31_39,44.5879 -123.1929,44.5879,-123.1929,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-7986-Co3_31_39",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9462c,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291786,GW-9591-CL1_34_16,46.1212 -123.2695,46.1212,-123.2695,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-9591-CL1_34_16",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9462d,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291787,GW-9591-CL2_56_12,46.1214 -123.2703,46.1214,-123.2703,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-9591-CL2_56_12",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9462e,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291788,GW-9591-CL3_98_5,46.1215 -123.2719,46.1215,-123.2719,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-9591-CL3_98_5",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9462f,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291789,GW-9591-Co1_16_8,44.5881 -123.1939,44.5881,-123.1939,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-9591-Co1_16_8",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94630,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291790,GW-9591-Co2_62_24,44.5875 -123.1933,44.5875,-123.1933,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-9591-Co2_62_24",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94631,2021-05-03,2020-09-04,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291791,GW-9591-Co3_35_48,44.5878 -123.1926,44.5878,-123.1926,"poplar common garden site in Corvallis, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-9591-Co3_35_48",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad94632,2021-05-03,2020-09-09,microbial communities,,,,,,,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA",Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Oregon,Rhizosphere soil,Populus,gold:Gb0291792,SKWA-24-3-CL2_69_25,46.1209 -123.2709,46.1209,-123.2709,"poplar common garden site in Clatskanie, Oregon, USA",2021-06-16,"Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - SKWA-24-3-CL2_69_25",rhizosphere metagenome,,,"[""gold:Gs0154044""]",,Rhizosphere Soil,Soil,,,,nmdc:Biosample
